YCSB Client 0.1
Command line: -load -db com.yahoo.ycsb.db.MapKeeperClient -P workloads/workloada -p measurementtype=timeseries -p timeseries.granularity=2000 -s
 0 sec: 0 operations; 
[INSERT], 1816000, 33.076653306613224
[INSERT], 1818000, 28.04222972972973
[INSERT], 1820000, 28.819597473189365
[INSERT], 1822000, 27.81829170024174
[INSERT], 1824000, 32.68195266272189
[INSERT], 1826000, 27.96191270503197
[INSERT], 1828000, 29.35443595769683
[INSERT], 1830000, 28.490364025695932
[INSERT], 1832000, 28.269398676242783
[INSERT], 1834000, 26.388962065331928
[INSERT], 1836000, 29.975079775110167
[INSERT], 1838000, 26.60437244830765
[INSERT], 1840000, 26.423193601765032
[INSERT], 1842000, 28.723607647547798
[INSERT], 1844000, 29.932208451545467
[INSERT], 1846000, 26.921655283246285
[INSERT], 1848000, 29.627879150463656
[INSERT], 1850000, 28.29383619476499
[INSERT], 1852000, 31.52656
[INSERT], 1854000, 28.6343949044586
[INSERT], 1856000, 30.604008078297344
[INSERT], 1858000, 27.298483425043617
[INSERT], 1860000, 27.291922919229194
[INSERT], 1862000, 26.782408660351827
[INSERT], 1864000, 31.288109282831417
[INSERT], 1866000, 25.480010251153256
[INSERT], 1868000, 33.11822251699552
[INSERT], 1870000, 29.595116245065068
[INSERT], 1872000, 26.20287731450646
[INSERT], 1874000, 35.94142259414226
[INSERT], 1876000, 38.028169014084504
[INSERT], 1878000, 38.12447257383966
[INSERT], 1880000, 46.721746960828455
[INSERT], 1882000, 48.088145896656535
[INSERT], 1884000, 55.312829155255955
[INSERT], 1886000, 47.26026455935406
[INSERT], 1888000, 61.946210268948654
[INSERT], 1890000, 32.60765612751503
[INSERT], 1892000, 29.41289659224442
[INSERT], 1894000, 24.903515427415275
[INSERT], 1896000, 27.221248483214236
[INSERT], 1898000, 28.787648660266512
[INSERT], 1900000, 29.770845653459492
[INSERT], 1902000, 25.864780690371138
[INSERT], 1904000, 27.412700589768207
[INSERT], 1906000, 30.200820294698467
[INSERT], 1908000, 28.649583692219352
[INSERT], 1910000, 27.341206990715456
[INSERT], 1912000, 28.22817742394086
[INSERT], 1914000, 25.76687354538402
[INSERT], 1916000, 26.864251592356688
[INSERT], 1918000, 29.298511904761906
[INSERT], 1920000, 29.17103566824237
[INSERT], 1922000, 28.01115976832886
[INSERT], 1924000, 27.90551724137931
[INSERT], 1926000, 27.316939139991756
[INSERT], 1928000, 26.808459376254852
[INSERT], 1930000, 30.779551734725207
[INSERT], 1932000, 28.714141268236315
[INSERT], 1934000, 30.642724458204334
[INSERT], 1936000, 26.601541373715524
[INSERT], 1938000, 27.89025230938922
[INSERT], 1940000, 25.78677309007982
[INSERT], 1942000, 28.99985294117647
[INSERT], 1944000, 29.55956043956044
[INSERT], 1946000, 29.88963660834455
[INSERT], 1948000, 28.981126596980257
[INSERT], 1950000, 28.109322033898305
[INSERT], 1952000, 32.70677057963955
[INSERT], 1954000, 24.640148698884758
[INSERT], 1956000, 34.192519820751464
[INSERT], 1958000, 30.563030303030303
[INSERT], 1960000, 26.580325267750894
[INSERT], 1962000, 31.274888321633696
[INSERT], 1964000, 26.05292660670056
[INSERT], 1966000, 28.101559207753898
[INSERT], 1968000, 28.182744660058635
[INSERT], 1970000, 28.511785462244177
[INSERT], 1972000, 28.525747986191025
[INSERT], 1974000, 31.51805337519623
[INSERT], 1976000, 28.024774774774773
[INSERT], 1978000, 30.17354751538808
[INSERT], 1980000, 28.416796047988708
[INSERT], 1982000, 28.603440860215052
[INSERT], 1984000, 26.083333333333332
[INSERT], 1986000, 27.93377021751255
[INSERT], 1988000, 31.726152874289323
[INSERT], 1990000, 28.70111934874255
[INSERT], 1992000, 29.05653912050257
[INSERT], 1994000, 33.86863179417277
[INSERT], 1996000, 27.82968099861304
[INSERT], 1998000, 31.176470588235293
[INSERT], 2000000, 24.360078759537288
[INSERT], 2002000, 29.644916982231283
[INSERT], 2004000, 29.965132075471697
[INSERT], 2006000, 28.980383672291936
[INSERT], 2008000, 27.525566611387507
[INSERT], 2010000, 25.650987890376037
[INSERT], 2012000, 28.484774839170836
[INSERT], 2014000, 29.120197904540163
[INSERT], 2016000, 27.45545504385965
[INSERT], 2018000, 30.53494086929811
[INSERT], 2020000, 26.839877136752136
[INSERT], 2022000, 30.552227142485023
[INSERT], 2024000, 32.087807097361235
[INSERT], 2026000, 35.27609702916326
[INSERT], 2028000, 39.21051433773327
[INSERT], 2030000, 46.70739619377163
[INSERT], 2032000, 53.41874726237407
[INSERT], 2034000, 50.17635009310987
[INSERT], 2036000, 54.40041183077499
[INSERT], 2038000, 56.45875883739199
[INSERT], 2040000, 27.023887973640857
[INSERT], 2042000, 36.10842105263158
[INSERT], 2044000, 26.46352442737985
[INSERT], 2046000, 34.85508771929825
[INSERT], 2048000, 25.788540596094553
[INSERT], 2050000, 29.0462074978204
[INSERT], 2052000, 27.85214335910049
[INSERT], 2054000, 26.577462941099306
[INSERT], 2056000, 29.69440695756485
[INSERT], 2058000, 29.192290716492572
[INSERT], 2060000, 27.02047370533922
[INSERT], 2062000, 28.956101843722564
[INSERT], 2064000, 27.022077403910096
[INSERT], 2066000, 28.355792466240228
[INSERT], 2068000, 25.607368285456655
[INSERT], 2070000, 31.24490430994243
[INSERT], 2072000, 31.02403846153846
[INSERT], 2074000, 27.189847577572127
[INSERT], 2076000, 29.61724189009036
[INSERT], 2078000, 27.353908905506458
[INSERT], 2080000, 26.375498418809293
[INSERT], 2082000, 26.976555215132542
[INSERT], 2084000, 29.927894023784436
[INSERT], 2086000, 27.382752195900984
[INSERT], 2088000, 30.90418791531448
[INSERT], 2090000, 28.64337279815189
[INSERT], 2092000, 26.411929918416476
[INSERT], 2094000, 27.19906790945406
[INSERT], 2096000, 32.12554321583776
[INSERT], 2098000, 26.354648109243698
[INSERT], 2100000, 28.410092807424594
[INSERT], 2102000, 28.268556774469296
[INSERT], 2104000, 28.937085625617154
[INSERT], 2106000, 24.80211311373524
[INSERT], 2108000, 32.10536460006425
[INSERT], 2110000, 29.952551477170992
[INSERT], 2112000, 28.88706871556973
[INSERT], 2114000, 28.90024720081431
[INSERT], 2116000, 25.880401234567902
[INSERT], 2118000, 28.519753793300886
[INSERT], 2120000, 27.19891891891892
[INSERT], 2122000, 29.846594333936107
[INSERT], 2124000, 28.450949367088608
[INSERT], 2126000, 28.260364842454393
[INSERT], 2128000, 30.078470824949697
[INSERT], 2130000, 29.943490054249548
[INSERT], 2132000, 26.390893583519222
[INSERT], 2134000, 30.655417675544793
[INSERT], 2136000, 26.46065509591544
[INSERT], 2138000, 30.818745158791636
[INSERT], 2140000, 31.037750504893584
[INSERT], 2142000, 28.365460712266817
[INSERT], 2144000, 26.620933333333333
[INSERT], 2146000, 30.07038391224863
[INSERT], 2148000, 28.523278781038375
[INSERT], 2150000, 29.94984136576522
[INSERT], 2152000, 27.389784582034956
[INSERT], 2154000, 29.98609413202934
[INSERT], 2156000, 27.945685562691985
[INSERT], 2158000, 32.52307692307692
[INSERT], 2160000, 26.469039238691174
[INSERT], 2162000, 27.683470268764797
[INSERT], 2164000, 32.024875621890544
[INSERT], 2166000, 30.078610603290677
[INSERT], 2168000, 34.13551949138364
[INSERT], 2170000, 28.140323496027243
[INSERT], 2172000, 26.121491683991685
[INSERT], 2174000, 28.448976650331506
[INSERT], 2176000, 26.597625151801378
[INSERT], 2178000, 31.97654005745292
[INSERT], 2180000, 28.732880588568193
[INSERT], 2182000, 29.802672955974842
[INSERT], 2184000, 36.474584103512015
[INSERT], 2186000, 39.93545729195276
[INSERT], 2188000, 43.554847841472046
[INSERT], 2190000, 59.96103896103896
[INSERT], 2192000, 49.50845846797187
[INSERT], 2194000, 60.46020386033398
[INSERT], 2196000, 58.624238852877625
[INSERT], 2198000, 43.74764468371467
[INSERT], 2200000, 26.65121500264131
[INSERT], 2202000, 26.428647568287808
[INSERT], 2204000, 27.155956880862384
[INSERT], 2206000, 29.309344167150318
[INSERT], 2208000, 22.917514124293785
[INSERT], 2210000, 29.06047262586232
[INSERT], 2212000, 27.46699758518916
[INSERT], 2214000, 29.922453877306136
[INSERT], 2216000, 29.971881543523782
[INSERT], 2218000, 28.775427995971803
[INSERT], 2220000, 29.124045801526716
[INSERT], 2222000, 31.085414739438793
[INSERT], 2224000, 28.06064443506402
[INSERT], 2226000, 28.31434659090909
[INSERT], 2228000, 29.59670964873277
[INSERT], 2230000, 30.23528523996378
[INSERT], 2232000, 25.297197250132204
[INSERT], 2234000, 31.677189724543485
[INSERT], 2236000, 29.559485994802195
[INSERT], 2238000, 29.442350169341776
[INSERT], 2240000, 28.060934421615535
[INSERT], 2242000, 30.656714132598378
[INSERT], 2244000, 27.941433197240602
[INSERT], 2246000, 30.013501350135012
[INSERT], 2248000, 30.895945737629106
[INSERT], 2250000, 30.90503905651708
[INSERT], 2252000, 28.12785582517383
[INSERT], 2254000, 30.176354828943385
[INSERT], 2256000, 27.487374423024708
[INSERT], 2258000, 30.55832813474735
[INSERT], 2260000, 28.101455418962836
[INSERT], 2262000, 28.751730959446093
[INSERT], 2264000, 29.795107487027426
[INSERT], 2266000, 31.192422575066814
[INSERT], 2268000, 27.243338771071233
[INSERT], 2270000, 29.78498803827751
[INSERT], 2272000, 26.755026455026456
[INSERT], 2274000, 26.748259239421532
[INSERT], 2276000, 29.536322869955157
[INSERT], 2278000, 28.18633980444948
[INSERT], 2280000, 27.645684711148412
[INSERT], 2282000, 26.174166774737387
[INSERT], 2284000, 29.905441570026763
[INSERT], 2286000, 30.948212648945923
[INSERT], 2288000, 27.381161609226968
[INSERT], 2290000, 30.32090687766281
[INSERT], 2292000, 32.224762518113025
[INSERT], 2294000, 28.47213067774753
[INSERT], 2296000, 29.377341920374707
[INSERT], 2298000, 27.59725463280714
[INSERT], 2300000, 29.123335771762985
[INSERT], 2302000, 27.62682584269663
[INSERT], 2304000, 31.92862896729499
[INSERT], 2306000, 25.111410712097072
[INSERT], 2308000, 31.314103560877
[INSERT], 2310000, 28.047598870056497
[INSERT], 2312000, 29.579851851851853
[INSERT], 2314000, 31.312431069796755
[INSERT], 2316000, 28.203465623253216
[INSERT], 2318000, 30.739258114374035
[INSERT], 2320000, 30.06841228999546
[INSERT], 2322000, 28.72982505643341
[INSERT], 2324000, 27.63708223547358
[INSERT], 2326000, 29.579941185574988
[INSERT], 2328000, 28.766748307160352
[INSERT], 2330000, 29.171881577101164
[INSERT], 2332000, 29.31988304093567
[INSERT], 2334000, 28.48673570719251
[INSERT], 2336000, 29.047167056074766
[INSERT], 2338000, 29.59662988368625
[INSERT], 2340000, 30.485196374622358
[INSERT], 2342000, 27.693318577949924
[INSERT], 2344000, 32.52939271255061
[INSERT], 2346000, 27.42285478547855
[INSERT], 2348000, 27.470588235294116
[INSERT], 2350000, 28.50943124550036
[INSERT], 2352000, 30.835827876520113
[INSERT], 2354000, 27.36931582584658
[INSERT], 2356000, 29.8971437028267
[INSERT], 2358000, 26.640484976278334
[INSERT], 2360000, 27.077634754625905
[INSERT], 2362000, 32.189652410699985
[INSERT], 2364000, 27.29949098913193
[INSERT], 2366000, 28.214275736834754
[INSERT], 2368000, 29.686239354549528
[INSERT], 2370000, 26.213560885608857
[INSERT], 2372000, 33.180620884289745
[INSERT], 2374000, 36.90577889447236
[INSERT], 2376000, 43.61817795710342
[INSERT], 2378000, 43.531601554510125
[INSERT], 2380000, 55.97463524130191
[INSERT], 2382000, 54.28533708854075
[INSERT], 2384000, 58.258681522748375
[INSERT], 2386000, 25.609019607843138
[INSERT], 2388000, 29.911558538404176
[INSERT], 2390000, 26.25238463521526
[INSERT], 2392000, 26.683877907758504
[INSERT], 2394000, 30.916410098522167
[INSERT], 2396000, 27.9360553633218
[INSERT], 2398000, 27.420629419104394
[INSERT], 2400000, 24.831155903944257
[INSERT], 2402000, 27.856258596973866
[INSERT], 2404000, 27.157909215955982
[INSERT], 2406000, 28.46519258202568
[INSERT], 2408000, 26.24006840305183
[INSERT], 2410000, 28.493556153519332
[INSERT], 2412000, 25.606396698478203
[INSERT], 2414000, 31.524834957560515
[INSERT], 2416000, 27.519011406844108
[INSERT], 2418000, 27.025665399239543
[INSERT], 2420000, 28.551512557077626
[INSERT], 2422000, 27.800555555555555
[INSERT], 2424000, 27.69326963608262
[INSERT], 2426000, 30.92044417401886
[INSERT], 2428000, 26.753216534355325
[INSERT], 2430000, 29.12191623637407
[INSERT], 2432000, 25.00181018877683
[INSERT], 2434000, 26.626810201204666
[INSERT], 2436000, 29.661880088823093
[INSERT], 2438000, 26.30015923566879
[INSERT], 2440000, 27.673135150013763
[INSERT], 2442000, 29.68063990519923
[INSERT], 2444000, 27.542158633143494
[INSERT], 2446000, 30.318222891566265
[INSERT], 2448000, 29.39608946822693
[INSERT], 2450000, 28.663975067289986
[INSERT], 2452000, 30.613596280262946
[INSERT], 2454000, 27.0400155904898
[INSERT], 2456000, 32.07663940997274
[INSERT], 2458000, 29.78082191780822
[INSERT], 2460000, 25.897145795834405
[INSERT], 2462000, 30.596902790555045
[INSERT], 2464000, 29.418114874815906
[INSERT], 2466000, 31.34663499604117
[INSERT], 2468000, 29.014281592613965
[INSERT], 2470000, 27.22072315164598
[INSERT], 2472000, 29.432135432135432
[INSERT], 2474000, 27.085857182550708
[INSERT], 2476000, 31.453823843687985
[INSERT], 2478000, 26.792371161909916
[INSERT], 2480000, 34.07913058244184
[INSERT], 2482000, 27.04607922392886
[INSERT], 2484000, 27.40208162147357
[INSERT], 2486000, 29.80476833108412
[INSERT], 2488000, 31.319165621079048
[INSERT], 2490000, 28.585470085470085
[INSERT], 2492000, 28.373935264054513
[INSERT], 2494000, 29.485313653136533
[INSERT], 2496000, 27.580854750216574
[INSERT], 2498000, 25.974904458598726
[INSERT], 2500000, 28.408131898840296
[INSERT], 2502000, 28.695652173913043
[INSERT], 2504000, 35.419894366197184
[INSERT], 2506000, 38.91926803013993
[INSERT], 2508000, 44.90463378176383
[INSERT], 2510000, 49.81089969462062
[INSERT], 2512000, 51.87065637065637
[INSERT], 2514000, 51.45504407443683
[INSERT], 2516000, 59.66433871671759
[INSERT], 2518000, 63.26114151681001
[INSERT], 2520000, 36.34971970677016
[INSERT], 2522000, 30.313025864755375
[INSERT], 2524000, 27.2844159315691
[INSERT], 2526000, 29.803485576923077
[INSERT], 2528000, 29.823424494649228
[INSERT], 2530000, 29.898502994011977
[INSERT], 2532000, 30.332353850912465
[INSERT], 2534000, 27.076912769663675
[INSERT], 2536000, 30.666060330453238
[INSERT], 2538000, 27.627348066298342
[INSERT], 2540000, 32.31585718880669
[INSERT], 2542000, 34.04512697323267
[INSERT], 2544000, 30.581596958174906
[INSERT], 2546000, 27.4658203125
[INSERT], 2548000, 26.927044361304116
[INSERT], 2550000, 27.311389615755406
[INSERT], 2552000, 28.814820062340605
[INSERT], 2554000, 24.66999376169682
[INSERT], 2556000, 28.206402695871947
[INSERT], 2558000, 35.28036401820091
[INSERT], 2560000, 26.947782449477824
[INSERT], 2562000, 27.92526242127362
[INSERT], 2564000, 27.703909065705574
[INSERT], 2566000, 27.564337215751525
[INSERT], 2568000, 27.3562197092084
[INSERT], 2570000, 27.832563348733025
[INSERT], 2572000, 30.18796310297898
[INSERT], 2574000, 28.086174651129333
[INSERT], 2576000, 29.448806210634245
[INSERT], 2578000, 27.72483777440287
[INSERT], 2580000, 30.522126613398893
[INSERT], 2582000, 24.960994636762553
[INSERT], 2584000, 31.45496135037072
[INSERT], 2586000, 28.73250969688263
[INSERT], 2588000, 27.736849371807264
[INSERT], 2590000, 29.434084084084084
[INSERT], 2592000, 31.418734491315135
[INSERT], 2594000, 27.402983032293378
[INSERT], 2596000, 28.208705515383524
[INSERT], 2598000, 30.297730711043872
[INSERT], 2600000, 29.424144986845953
[INSERT], 2602000, 29.405507071922962
[INSERT], 2604000, 31.199868723334426
[INSERT], 2606000, 27.88466065123578
[INSERT], 2608000, 31.081459348954237
[INSERT], 2610000, 24.892167711791465
[INSERT], 2612000, 33.6
[INSERT], 2614000, 30.35546398046398
[INSERT], 2616000, 26.969627429805616
[INSERT], 2618000, 31.150424710424712
[INSERT], 2620000, 28.499132195545272
[INSERT], 2622000, 30.242515420490445
[INSERT], 2624000, 29.765161674862167
[INSERT], 2626000, 26.7287903667214
[INSERT], 2628000, 29.15483870967742
[INSERT], 2630000, 28.008224142737664
[INSERT], 2632000, 27.309095823759968
[INSERT], 2634000, 29.92452830188679
[INSERT], 2636000, 30.58766035430666
[INSERT], 2638000, 29.21419185282523
[INSERT], 2640000, 31.12458602744047
[INSERT], 2642000, 27.295238095238094
[INSERT], 2644000, 30.674005466140297
[INSERT], 2646000, 24.573250031875556
[INSERT], 2648000, 31.043992718446603
[INSERT], 2650000, 27.217532029669588
[INSERT], 2652000, 30.25377187688594
[INSERT], 2654000, 29.584409799554567
[INSERT], 2656000, 33.18091286307054
[INSERT], 2658000, 28.640468705344386
[INSERT], 2660000, 31.731976930471003
[INSERT], 2662000, 26.628047976802424
[INSERT], 2664000, 27.978276202567358
[INSERT], 2666000, 26.294109947643978
[INSERT], 2668000, 28.423142857142857
[INSERT], 2670000, 28.95267131242741
[INSERT], 2672000, 28.220196353436187
[INSERT], 2674000, 24.863596979824237
[INSERT], 2676000, 27.11542152159013
[INSERT], 2678000, 28.93689670076358
[INSERT], 2680000, 25.7249199231262
[INSERT], 2682000, 28.141949152542374
[INSERT], 2684000, 27.61723700887199
[INSERT], 2686000, 25.785284105786854
[INSERT], 2688000, 28.31726966456716
[INSERT], 2690000, 27.95518660005877
[INSERT], 2692000, 24.156177156177158
[INSERT], 2694000, 25.783508075942194
[INSERT], 2696000, 23.48166228564276
[INSERT], 2698000, 30.4801996672213
[INSERT], 2700000, 23.638846153846153
[INSERT], 2702000, 27.857674870466322
[INSERT], 2704000, 41.11741935483871
[INSERT], 2706000, 38.365356083086056
[INSERT], 2708000, 42.5787269681742
[INSERT], 2710000, 48.977008590197066
[INSERT], 2712000, 45.46818272491522
[INSERT], 2714000, 50.44221105527638
[INSERT], 2716000, 56.844856348470806
[INSERT], 2718000, 24.115357692846143
[INSERT], 2720000, 23.25232994853248
[INSERT], 2722000, 21.51031776174199
[INSERT], 2724000, 23.561284868977175
[INSERT], 2726000, 24.413595654088972
[INSERT], 2728000, 22.540310185832052
[INSERT], 2730000, 22.640576725025745
[INSERT], 2732000, 22.07205623901582
[INSERT], 2734000, 24.58303367113436
[INSERT], 2736000, 19.858217981454107
[INSERT], 2738000, 21.406439570695287
[INSERT], 2740000, 16.5912399100172
[INSERT], 2742000, 18.56063321385902
[INSERT], 2744000, 17.195082449941108
[INSERT], 2746000, 16.418293620292083
[INSERT], 2748000, 12.143019943019944
[INSERT], 2750000, 11.68376613031703
[INSERT], 2752000, 9.253114465777518
[INSERT], 2754000, 7.220168564246636
[INSERT], 2756000, 4.533742331288344
[INSERT], 2758000, 2.7906510336315953
[INSERT], 2760000, 0.6542253521126761
